"","1_D3_Slot1-1_1_1321","1_D4_Slot1-1_1_1300","1_E3_Slot1-1_1_1322","1_E4_Slot1-1_1_1301","1_F3_Slot1-1_1_1323","1_F4_Slot1-1_1_1302","1_G3_Slot1-1_1_1325","1_G4_Slot1-1_1_1305","1_H2_Slot1-1_1_1341","1_H3_Slot1-1_1_1326","1_H4_Slot1-1_1_1306","1_I2_Slot1-1_1_1342","1_I3_Slot1-1_1_1327","1_I4_Slot1-1_1_1307","100_C2_Slot1-1_1_1339","100_C3_Slot1-1_1_1319","100_C4_Slot1-1_1_1298","auto_2_C3_100cell_Slot1-1_1_3400","auto_2_E2_1cell_Slot1-1_1_3420","auto_2_E3_1cell_Slot1-1_1_3418","auto_2_F2_1cell_Slot1-1_1_3421","auto_2_F3_1cell_Slot1-1_1_3419","auto_4_C4_100cell_Slot1-1_1_3505","auto_4_D3_1cell_Slot1-1_1_3495","auto_4_D4_1cell_Slot1-1_1_3492","auto_4_E4_1cell_Slot1-1_1_3493","auto_4_F4_1cell_Slot1-1_1_3494"
"H2AJ-K5[ac];K9[hib]",-3.53847424793694,-2.88681991189401,-3.69606638815659,-4.15032038080215,-2.95561640240519,-3.46243118257721,-3.75023696041756,-3.85780258684829,-4.00050032814833,-3.45590129204651,-3.35924033825036,-3.92787080867687,-3.09568193790672,-3.77583396998934,-5.295959237291,-4.16352653763678,-4.28307160075067,-3.18875126821252,-3.69248431949228,-3.65504876741703,-4.71436129975741,-3.47151731916033,-3.79242461877838,-3.61956852382781,-4.32279890104852,-3.28035206153837,-3.70701886884648
"H2AJ-K5[ac];T6[ac];K9[un]",3.71334414577093,3.12609040672569,3.70055023326184,3.06553605589428,3.61663416569333,2.90135120814836,3.23824253461547,2.89245874435953,3.20804752351488,3.44944983241837,3.31345543868827,3.68114689157271,3.37600296828476,2.9557390778232,1.85593919430712,2.84078342521276,2.26631823264534,3.73130263418819,2.79231622478553,2.89555390453859,2.97106856642444,3.25713810504468,3.26768491984489,2.9710289871535,3.17842235453376,3.15517560271497,3.0750675707343
"H2AX-K5[un];K9[un]",0.121098658679767,-0.00070039323579596,-0.584443701396317,-0.327547210967696,-0.382622298521509,-0.218703959351348,-0.644303693900475,-0.741599685795586,-0.507065943122574,-0.0426565752243792,0.259318340878696,0.209893036614542,-0.514104311116386,-0.957758310434714,-1.67868249589831,-1.19394500545683,-1.62307673520547,-0.105159206201565,-0.36035889217225,-0.810994068391045,-0.813478449310127,-0.506156526117479,-0.499310808532887,-0.954555937234227,-0.26638299795169,-0.431335811895956,-0.444561586577706
"H31-K122[un]",3.10408768530326,3.52732327435052,3.13784899512766,3.70767542040539,2.77178010742032,3.49271843436799,2.43346573014511,3.3290697764584,1.86837174681718,2.80117612342689,3.54604304443796,1.03349046625457,2.77431768050039,2.85142152082892,1.93932894097915,2.89978324437232,2.69468127774133,1.50855238676844,3.02879052244125,2.97299804482011,3.16468778733479,3.41690757302876,1.83446588041741,2.82093012569077,3.55887774773655,3.29441337056334,2.58324918998527
"H31-K18[ac];K23[ac]",0.849851691707161,-0.154375521830738,-0.699547799023246,0.697289971209963,0.625948174915836,0.433102756879912,-1.2662012422804,0.733060195416457,-0.961580090525398,-0.521908410471075,1.06700944737877,-0.398583206455547,-0.511218863284694,0.526254916805347,-1.22963233432598,-0.387794208560629,-0.766927469919524,-0.234977800248281,-0.295672433191438,-0.275429363424964,0.0456710810793246,0.182393223913662,-0.188058742115653,0.0999727220077309,-0.340227999019311,-0.206417300868184,0.056716028123718
"H31-K18[un];K23[ac]",3.58103053480087,2.16017564468627,3.33329886872496,2.76548934668682,3.47711687499935,2.38630253362677,2.91917903586829,2.52997169876359,2.73804861913258,3.00894656016285,3.49552718794402,2.97450195347917,3.23662466741402,3.16233752425183,2.26970570186375,3.13147508049657,2.62967653086553,2.96179617605991,2.53063860448251,2.9892383891157,3.00505261335971,3.16015902985488,2.97202838735013,3.12291503461641,2.70383837166364,2.91428104876659,2.93382197047594
"H31-K18[un];K23[un]",5.40118118108482,4.89882928718398,5.3000642612531,4.42066165793594,5.23244888174911,4.90051586075544,4.88558778058393,4.5678960400507,5.03767522458274,5.24155879100687,5.09619166959202,5.43238436352843,5.17199144645835,4.4905853539636,2.98871128414167,3.68138550005972,1.7089582914775,2.97845172028829,4.94642202931309,4.95915922157307,4.91890661943333,5.27253890215926,4.16956296288058,4.40310657755341,4.78964208519914,4.75103263652843,4.96213423060547
"H31-K27[hib];K36[un];K37[un]",-0.143865878387983,0.455185415578186,-0.19168786126943,-0.136359342011278,-0.113262667601799,-0.183974922905974,-1.21521010615245,-0.369613019732369,-0.255347947895136,-0.907663492262471,-0.0491516161536819,0.45440946032267,-0.841476572207523,-0.785992551147522,-0.385639807840241,-0.776357472059586,-0.417486586144466,3.56467930295166,-1.07994690424771,-1.86427176916086,-1.25702898194896,-1.08798899108562,1.22253451760302,-2.86004149338812,0.278852984320827,-2.26767492787661,1.9017715758494
"H31-K27[me];K36[me2];K37[un]",-0.374212684582685,-0.115333763139213,-0.340077661485606,-0.789258509948193,-0.367127556638805,-0.941910786421525,-2.47407452388523,-1.09467931064802,-1.12892251335491,-0.518120102425726,-0.560759915532017,0.0213428097206456,-0.789520515094831,-1.49487081883248,-0.912337850834862,-1.15986176127435,-1.04475455679205,2.00351221445274,-1.88690968836776,-1.40249423312554,-1.23571221501151,-1.62089020182142,-0.792971964016408,0.127627084087409,-1.27295631384522,-1.4974296666525,-0.706763263446764
"H31-K27[me2];K36[un];K37[un]",-1.19251300688452,-1.93558867657807,-1.00082996585309,-1.52871227376509,-1.23215475610605,-1.50637359615173,-1.6097925898454,-1.70707116816003,-1.25039150978143,-1.07956305345326,-1.20528268472416,-0.270962830109005,-0.995033332728315,-1.91197153838941,-4.34816572340594,-1.71532776337381,-2.9107724692628,2.20448590010325,-1.72693245242084,-4.06529231038548,-2.5042809128744,-1.96695285341433,-0.0267005992651148,-3.56522125292989,-1.20959497054439,-1.18498207250357,-2.07247373374884
"H31-K27[un];K36[un];K37[un]",0.488809430445697,-2.23746622774709,-0.21708233869411,-2.02366691025119,-0.6966367823277,-1.46816017083392,-0.144850791215485,-1.5264675914303,-1.844774510055,-1.39454463935912,-0.877244793864855,-0.605501542846445,-0.863251140396307,-0.493502346298054,-3.68272817326964,-1.04946949423945,-2.041809019459,-0.21815273945383,-1.27270961109916,-1.51027795012107,-2.06507862573707,-1.0156478506012,-0.756729782960643,-1.07502606771411,-1.27682771820126,-1.56233323072609,-1.41094997741023
"H31-K4[me]",-7.67980162728832,-4.44599683779482,-6.43124489396337,-4.53589225980927,-6.15795300990721,-5.98263805748365,-6.38007683473897,-6.06270711838766,-7.62091613124944,-5.60443397375278,-4.38828274003007,-4.92101310183988,-5.88122895761245,-5.70795466417799,-13.2430717224227,-12.3961891829102,-18.3217862115206,-9.35223322218663,-7.14452135259109,-6.88810782517224,-7.55380184186869,-6.04992026550176,-8.62861572724647,-9.34550524867076,-6.23653110537733,-6.92572736967715,-5.85220505634869
"H31-K4[un]",-6.06159941813262,-4.92570218551467,-7.66649402145473,-5.32606244118135,-6.25644399989145,-5.29049318434703,-7.66343688938029,-4.74332809174164,-6.65605725180211,-5.81130278877362,-4.79411788373779,-6.93698224314961,-5.97863806150108,-6.71061984002398,-10.4263799215023,-10.2684351143221,-9.24438439665377,-5.82092030197717,-7.43699401029266,-6.62203572649956,-6.79333445230387,-7.0797971951356,-7.44878923539706,-6.64937769032999,-6.93629369962129,-6.92213738783609,-5.79648367302444
"H31-K64[un]",2.15857470804138,1.61068137339477,2.3232781320551,1.21764460332685,2.28487727250067,1.10008491925905,2.05584646414156,1.21332748504005,2.37221287166299,2.20562181239724,1.51193529043007,2.66513576047583,1.94873933122011,1.07007097562395,0.774786221824659,0.696247669995475,0.100839614152264,-0.152694167348449,1.98726751198836,1.94710959944326,2.03811494075474,2.21252696973328,-0.455421913619497,2.10094997630823,2.13265544264924,2.2308743480224,2.02326700121082
"H31-K9[me];K14[ac]",0.677477734353551,0.674912651001719,0.89381892111419,0.499497357499654,0.788995655696407,0.326677920836051,0.21596304484734,0.553011904006995,0.429824715912017,0.492506823042154,0.632943813385315,0.910051319095661,0.743069599346515,0.49072260996062,-0.148028620885777,0.404632862022742,0.120595353161979,1.28725754363159,0.0800531146498909,0.492377715440785,0.342999021573389,0.358098976585852,0.721353451458143,0.27262011987259,0.401484137599278,0.754511892556196,0.410816770395302
"H31-K9[me];K14[un]",1.80525257325779,1.53973046219834,1.87480003991854,1.46319429358523,1.82803967367491,1.31314986130492,1.32168076326641,1.31134917519114,1.65278665982998,1.97098718084666,1.60858933081739,2.02884763162859,1.70641069901081,1.16335636783215,0.540699229838403,0.165681767058442,0.872776387391675,2.32540921141094,1.09424428042769,1.16632428931077,1.16609360125277,1.35596746955412,1.76980143754794,1.3446411212081,1.32822397724576,1.32364848548077,1.34172383047372
"H31-K9[me2];K14[ac]",-0.60051451147018,-0.187414564940749,-0.713835640783726,-0.275647596460921,-0.645965797516256,-0.0108653110375021,-0.946176019839186,-0.471073924797828,-0.593405940593685,-0.788215157032766,-0.0120267066517739,-0.713539440101998,0.220722861628504,-0.955467006622182,-0.0715068872991578,0.361599522826001,0.965836999723585,0.149737550525169,-0.972361341486205,-0.213331156597621,-0.281324522435191,-0.281983800879629,-0.671901176203629,0.351458539762894,-0.49416133788879,-0.503302221307157,-0.281357075236792
"H31-K9[me2];K14[un]",0.356284666794042,1.87514707687852,0.233203893564353,1.80008168566084,0.306945767904129,1.78567742143846,0.102107702038789,1.10422364049247,0.668061039478522,0.373940157398645,1.82047977474664,0.760257464703721,0.776472114404815,0.359487537521755,0.784103175072425,1.46357740610663,1.56621544398431,1.45855548534516,0.56234394405182,0.79704847657233,0.690163630200173,1.23784904270966,1.05212082487973,0.763016381748077,1.10956044917864,0.775134851629589,1.04612807144311
"H31-K9[me3];K14[ac]",-0.263508330160648,-0.265252498091623,-0.333252093530933,-0.271905433482013,-0.295363496331368,-0.0659854834730773,-0.331975923276761,-0.750895365601467,-0.41030979520091,-0.235135532085615,-0.432091770543356,0.041132014127286,0.458256431498093,-0.695569505158971,-0.305985155868901,0.0320967432562493,0.453709229892925,-0.0827326776858911,-0.496501286068648,-0.243792204978463,-0.327044504927858,0.0700600960046568,-0.507724682187381,-0.270558902136561,0.0699283907787444,-0.346456931670113,-0.0251984524408925
"H31-K9[un];K14[ac]",1.52597619002919,0.0764825540828755,1.27542375275272,0.102819691325713,0.992323802448854,-0.0314972891617669,1.09856240750902,0.420437517976727,0.265125713222952,0.482865855774969,0.312546171521361,0.916118087585003,0.667792762353828,1.26121938471206,-0.378305982024733,0.495791609399981,-0.0265044919831916,1.97625019520195,0.265800394654587,0.448595831784716,0.17234947111947,-0.0814730287826174,1.18173231416944,0.507654221178154,0.30898095227381,0.55776723231369,0.225388144043016
"H31-K9[un];K14[ub]",-2.30045283165659,-1.12595502706481,-1.50450274805821,-2.62528812324048,-0.858424698006078,-1.78991251564161,-2.91293909566712,-1.3559029670365,-0.998227763157568,-1.08136657596347,-1.7423999347911,-1.12800499758321,-1.31017853610646,-2.10352365546663,-4.48257984356985,-4.17933425725095,-5.75152556739016,-1.70940566714337,-2.31659356854357,-2.27090629439876,-2.23140624744746,-2.42772326295237,-3.88879160127221,-1.54999941238189,-1.90072719746203,-1.98119990373952,-1.63531692562989
"H31-K9[un];K14[un]",2.49655860792545,1.39936814239385,2.19973374318271,1.31996501734568,1.99174929165431,1.20620863190641,1.8745191406562,1.38077347513557,1.62139239303149,1.8971235517381,1.93587334010084,2.03979834106721,1.84742524660699,1.8559269911321,0.750427631097415,1.59675441686336,1.11370078099347,2.86006167266715,1.37878793991074,1.3476700631477,1.29382435779603,1.51003794966401,2.30995206629743,1.41652657588233,1.61133481510108,1.68432164638984,1.36824687951496
"H4-K31[un]",2.50624938077399,2.61937214990181,3.08723252323802,2.52684480396872,2.92675284858511,2.09321769623272,2.3006979401505,2.17287786966514,2.44805842353072,2.36946646685481,2.63486094128891,3.15236591699754,2.54709659981396,2.15277652775235,2.8238243788619,-2.02465777743871,2.1634475553312,1.47399000408244,2.31162439591513,2.27207629426049,2.53986721185969,2.72611393079657,2.31095366861997,2.22561017765608,2.37531942435328,2.0261672317473,2.38562133453769
"H4-K44[un]",3.13775371182836,2.77860722030252,3.07175394548802,2.55945703074737,3.06473945051786,2.36459192444159,2.63242780011207,2.27251644930247,2.86347653648087,2.66649766777967,2.73190846603027,3.49550652070755,2.74329191568868,2.19645306936505,0.985682102122614,1.97517550938252,1.46639333510499,3.47118246565894,2.57561107764372,2.22671855795753,1.99336706467909,2.38201279153204,1.79316103188922,2.35965217658046,2.94917556024789,2.85023722314219,2.69666596561156
"H4-K5[ac];K8[ac];K12[ac];K16[ac]",-2.05025820223406,-3.43528277614187,-2.702867076684,-2.5676212481739,-2.17819355939129,-3.23200371192661,-3.10935690494088,-3.48071019382018,-2.76940533375393,-1.95552944922329,-3.14123659133885,-2.16030279940594,-3.08536104072038,-2.82117453262257,-2.6322727234956,-2.21283258030946,-2.56451044467951,-1.56278397987648,-3.52152226814806,-3.51733146671378,-2.97350633419914,-1.98336158896322,-2.80430646512133,-3.09289204394267,-2.80365484811637,-2.34737130064249,-2.51028098007783
"H4-K5[ac];K8[ac];K12[ac];K16[un]",-2.35657543832356,-3.21105264496469,-2.32311790478711,-2.57976678328406,-2.62489669973955,-3.52500276229508,-2.65926620278673,-2.88175373893407,-2.56447729354822,-2.20813955618682,-4.57899865183413,-2.13935741336509,-2.52480156174199,-2.641484599569,-2.70532233768135,-2.47123889332352,-2.75966417311195,-3.45941687306353,-2.75018179799287,-2.65016289652632,-2.19088402574686,-2.7008004818107,-3.67109420373399,-2.23853643160052,-2.48033594022795,-2.60732271400926,-2.75415678556856
"H4-K5[ac];K8[ac];K12[un];K16[ac]",-1.65540471358561,-3.53438223868668,-2.6944876992471,-3.12685198748849,-2.32247545391992,-3.33391053266449,-2.86534605302552,-2.8706435890379,-2.75234585347774,-2.4926776692187,-2.96027496306848,-2.72229016049998,-2.25387683322223,-2.52896890223506,-2.26305363788526,-1.94359775324589,-2.29653925855841,-3.08144376113984,-3.27295352249707,-2.76600020532841,-1.96425849067443,-2.03802852008597,-3.29409361839684,-2.78665178279171,-2.97145542844196,-1.79162420327413,-2.27885946682108
"H4-K5[ac];K8[ac];K12[un];K16[un]",-1.69228024081208,-3.80869245168941,-1.8393828243729,-2.36136866640064,-2.02351127319556,-2.28203007885416,-1.60936687335063,-2.54204277096919,-1.79713052228478,-2.58643208384478,-3.7593724344941,-3.42575009628233,-2.06123334317318,-1.61592480082615,-2.18098530248769,-1.94827382483266,-2.40044038218762,-3.28062015509074,-1.85906018446027,-2.60888957549325,-2.26324090568176,-1.73354740576158,-2.8943550173504,-1.90637191632145,-2.77801498645314,-2.05999418344705,-2.10662212291557
"H4-K5[ac];K8[un];K12[ac];K16[ac]",-0.577353941363665,-3.24869454925832,-1.47965579827165,-1.98270608268425,-1.23749453944975,-2.53704362916132,-1.86238549591676,-2.33325998303632,-1.56381179196125,-1.02465664578739,-2.23201895060646,-1.32854866580589,-1.39606621885472,-1.78374789278361,-1.41153451845159,-0.984041222004653,-1.35534606529971,-2.21683776158059,-2.32685708977026,-1.12639588270744,-1.46183127925863,-1.20289151335874,-2.34626282313805,-1.68529758886222,-1.9452244691903,-0.931248464789519,-1.42678018069558
"H4-K5[ac];K8[un];K12[ac];K16[un]",-1.55266095494677,-2.88449672270081,-1.03736438343759,-1.94184263586987,-1.24373211834973,-1.49705551036603,-0.687463008374789,-1.83962291490779,-1.10574235135653,-1.45297382827202,-3.15794057996606,-2.05754841671459,-1.18455140999509,-0.770170662873882,-1.39463491474954,-1.14120641697052,-1.58025527609495,-2.87539629675654,-0.901553247009096,-1.5065903539678,-1.60731431720237,-0.911869933872014,-2.06851146746139,-0.897938896889403,-2.17084887630679,-1.42650531467455,-1.23891959347569
"H4-K5[ac];K8[un];K12[un];K16[ac]",-1.50389601970074,-1.48558699926943,-0.784267752182617,-1.47322430830312,-0.352432986444031,-1.33241050683574,-0.937943831551758,-0.792885532047278,-0.93648604313518,-0.405117727478113,-0.922087110458252,-1.61386807377189,-0.648591950384816,-0.961720573562701,-0.528451977233204,-0.21462100275603,-0.587789592683543,-3.12730108198161,-1.72258967413786,0.0206121934970315,-0.171280391132852,0.447211310285169,-2.25289755901008,-0.960334751133407,-0.574734962823496,-0.143270607955994,-0.622109762547154
"H4-K5[ac];K8[un];K12[un];K16[un]",-0.537052539813398,-0.815544110576455,-0.222651618160991,-0.689826809768208,-1.1109124687871,-0.680692008887897,0.0922437259642633,-0.651306903171834,-0.459403244966292,-0.451641429205377,-0.873724998262293,0.253951835524447,-0.273487631949338,-0.0705124453463858,-0.304146752813991,0.0873760097908024,-0.273616016190437,-0.352831744700406,-0.14461150156713,-0.66380731881146,-0.401379183729778,-0.49059007666784,-0.142340900729697,-0.370589515818181,-0.721493486707519,-0.622297783930141,-0.196498138291076
"H4-K5[un];K8[ac];K12[ac];K16[ac]",-2.13915345586125,-2.76760420406758,-1.77103524729501,-1.72726466868333,-1.7759201518482,-2.20821111099122,-1.63947261400713,-1.77171069764371,-1.33953999604359,-0.873874657305541,-2.04676937592855,-1.10132910689837,-1.21068043655107,-1.55431460660051,-1.30647773705366,-0.761039965998023,-1.31709473196762,-2.26628843653172,-2.5650342598314,-0.945024618483582,-1.34975045526413,-0.90669421951986,-2.39081759775968,-1.63228370010936,-1.74314421173628,-0.91435141185479,-1.35219506817058
"H4-K5[un];K8[ac];K12[ac];K16[un]",-0.993849537058604,-2.58399064329233,-0.882481586268078,-1.84912319518721,-1.19568918434325,-1.52066150631853,-0.791262013594453,-1.89669966445725,-1.12412074291251,-1.34021064907274,-3.07136843653129,-2.02198710076598,-1.05081914509306,-0.938618762392421,-1.44189152687958,-1.20125898626964,-1.60893883583028,-2.97500225809017,-0.955524217751632,-1.55252297688231,-1.28838473996164,-0.732380959157543,-2.14312779850436,-0.888128691309025,-1.93402442214441,-1.46723888886743,-1.07129535101807
"H4-K5[un];K8[ac];K12[un];K16[ac]",-1.04117121154388,-1.0998855131251,-0.218587455178929,-0.993867956030512,-0.906679611221401,-0.929159038152053,-0.430371065472413,-0.467734516446866,-0.42188502504164,0.00743025063046659,-0.46868722430949,-1.12195641813316,-0.162136003454219,-0.505962421144084,0.0503746671518034,0.313265578209915,-0.026519613462096,-1.60412532374972,-1.4645601579841,0.173330147385656,-0.0795449704202097,0.49739072337906,-1.67651719637474,-0.659966035570511,-0.142479751758371,0.29693584359968,-0.295482441285371
"H4-K5[un];K8[ac];K12[un];K16[un]",-1.05369584108713,-0.388144981239342,-0.648634622082191,-0.192318893402754,-1.50114426323994,-0.241599459858292,0.466721442918414,-0.21957919048388,0.0643687175465546,-0.0774948209934161,-0.292491510276373,0.680965433147995,0.281225384010905,0.289321582287987,0.130313271438951,0.538095788676796,0.189650886889297,-0.275735182157705,0.149520620002981,-0.345567213679319,-0.177492941143699,0.0685567535229142,0.173758067417528,-0.0823964639683695,-0.441872791170284,-0.238009678100739,0.00780290236703707
"H4-K5[un];K8[un];K12[ac];K16[ac]",-1.44104288608794,-0.865466555005606,-0.269415953552338,-0.648230965288184,-1.205224720035,-0.532700563553524,-0.147833444467086,-0.241040013554591,-0.163151883036376,0.0996725175813906,-0.0914346199989748,-0.691451467400166,0.171673447755859,-0.201448125903879,0.337640867495373,0.56187653368908,0.170204728219733,-1.55853882796321,-1.16076560590222,0.556373449844043,0.107059934075873,0.538996607844856,-1.53129620084104,-0.557367756240274,0.052962561774101,0.640015374663908,-0.121188421457352
"H4-K5[un];K8[un];K12[ac];K16[un]",0.356287534453416,-0.375845993884168,0.805262678028713,-0.254392442180516,0.0674140044796797,-0.272366240481539,0.357459533152081,-0.416152234651701,-0.074873710025637,-0.351744009360463,-0.276578845240076,0.652243066353721,0.442103120979434,0.0883848685630749,-0.00372472342512818,0.38970891642443,0.0416855097358649,-0.333437514100768,0.397769416442567,-0.0819301057304044,0.0174800329641543,0.345668474224799,0.328662037670498,0.113957367292818,-0.22309046172673,0.0638443561572802,0.0621770044064816
"H4-K5[un];K8[un];K12[un];K16[ac]",2.22495858321961,2.22595531932597,2.30938738398431,1.97025289256339,2.43921006900311,2.41168801621357,2.32670685625013,2.41195931450508,2.54293744136485,2.80600599784731,2.66462610449473,2.99526606290728,2.65504580869308,1.93984417303227,1.79018108924393,2.39017178138538,1.94979920557499,1.84045465585574,1.5540958764244,2.81001725756787,2.54736886908128,3.028650429191,1.84138212504683,2.07817090344137,2.68377325899899,2.71464974376576,2.46261105686734
"H4-K5[un];K8[un];K12[un];K16[un]",4.21758558002098,3.75347564238701,4.2963850332723,3.79111491527836,4.09911538677473,3.53804223425624,3.73337432334204,3.4810300578368,3.71695074604963,3.95424284482433,3.97773640818141,4.42041099796213,3.9892690879312,3.51841369355232,1.8561979173261,2.65554881165924,2.00096450609523,0.539722259675926,4.25191936476274,4.05497924841827,4.32774017529177,4.76677371266014,-0.587159763883739,4.4263149814798,4.86913954104614,4.56233353903637,4.67050646313028
