"","1_D3_Slot1-1_1_1321","1_D4_Slot1-1_1_1300","1_E3_Slot1-1_1_1322","1_E4_Slot1-1_1_1301","1_F3_Slot1-1_1_1323","1_F4_Slot1-1_1_1302","1_G3_Slot1-1_1_1325","1_G4_Slot1-1_1_1305","1_H2_Slot1-1_1_1341","1_H3_Slot1-1_1_1326","1_H4_Slot1-1_1_1306","1_I2_Slot1-1_1_1342","1_I3_Slot1-1_1_1327","1_I4_Slot1-1_1_1307","100_C2_Slot1-1_1_1339","100_C3_Slot1-1_1_1319","100_C4_Slot1-1_1_1298","auto_2_C3_100cell_Slot1-1_1_3400","auto_2_E2_1cell_Slot1-1_1_3420","auto_2_E3_1cell_Slot1-1_1_3418","auto_2_F2_1cell_Slot1-1_1_3421","auto_2_F3_1cell_Slot1-1_1_3419","auto_4_C4_100cell_Slot1-1_1_3505","auto_4_D3_1cell_Slot1-1_1_3495","auto_4_D4_1cell_Slot1-1_1_3492","auto_4_E4_1cell_Slot1-1_1_3493","auto_4_F4_1cell_Slot1-1_1_3494"
"H2AJ-K5[ac];T6[ac];K9[un]",0.914009026824008,0.884629825779708,0.933742282979485,0.876166462044035,0.888692204789546,0.836832460915017,0.922639711728652,0.864349414689118,0.888429995318497,0.894746245187137,0.864278315051675,0.870470833681661,0.892873775253777,0.89729419444999,0.884435079258615,0.907740355638009,0.907528455727091,0.930404108441749,0.873838804857662,0.887994571720169,0.863451632686871,0.893975187974731,0.932964902746428,0.865418360623614,0.88969744768466,0.893721506708116,0.867862087918364
"H2AJ-K5[un];K9[un]",0.0145955083599163,0.019546425554098,0.00827802296760925,0.0347353715749892,0.029510504476239,0.0302099490003718,0.00973798390240002,0.0157683195991453,0.047075631136282,0.0335600788986558,0.0189592114453166,0.0300835909318143,0.0363012312281019,-0.00346289353098774,0.000779193634554396,-0.00100178859041551,-0.000718779732543973,0.0184107466370058,0.0263318647334624,0.0200715533119139,0.0158100140914327,0.0146574567719342,0.0178041526104802,0.0250428035678229,0.0150477840606391,0.0177170964035438,0.0196697989032628
"H2AX-K5[un];K9[un]",0.0859909731759916,0.115370174220292,0.0662577170205148,0.123833537955965,0.111307795210454,0.163167539084983,0.0773602882713482,0.135650585310882,0.111570004681503,0.105253754812863,0.135721684948325,0.129529166318339,0.107126224746223,0.102705805550011,0.115564920741385,0.0922596443619914,0.0924715442729089,0.0695958915582505,0.126161195142338,0.112005428279831,0.136548367313129,0.106024812025269,0.0670350972535722,0.134581639376386,0.11030255231534,0.106278493291884,0.132137912081636
"H31-K18[ac];K23[ac]",0.0171373135782093,0.041679146689346,0.0192379249421467,0.0334048598006065,0.0266261015701893,0.0277705246533161,0.0196580442583285,0.0300487882790348,0.0234095099646747,0.0234395065351518,0.0262220658608172,0.0247491729294528,0.0302338120834021,0.0275395922508639,0.0302107167284426,0.0364820905786177,0.0748659374397736,0.0445850300319966,0.0270661796876007,0.0247123417135152,0.0314155871834626,0.02301942260177,0.0304034635688005,0.0342646079286991,0.0273628342900899,0.0264610702199135,0.0323065852108422
"H31-K18[ac];K23[un]",0.151493663598461,0.0880111263393022,0.0768630457355232,0.166021766077235,0.143586826456372,0.105162510638815,0.0379428453175784,0.138271733069022,0.0330915309198908,0.0415454052534205,0.159676351223413,0.0333867449551623,0.0443766480663059,0.19707557285292,0.0798117366003544,0.0716519279342741,0.132331977402575,0.128778443405849,0.0776219505150379,0.110122965248579,0.0864526106791828,0.0971126808691832,0.0332154623787529,0.144034804688785,0.105421753380324,0.0907243192353381,0.126692311034631
"H31-K18[un];K23[ac]",0.159266834059322,0.102165081355992,0.166028462613115,0.158574947832668,0.164268711944362,0.118769913875676,0.170098133532263,0.140716538769111,0.144923002639367,0.143280454666336,0.174118278490802,0.140902325801464,0.170379285992328,0.19673092176122,0.281940218236914,0.299161238943307,0.469318046419876,0.374140812454451,0.120273258634272,0.162667064647024,0.157508308622326,0.126775966504906,0.254712694242351,0.18680394219339,0.153529500548974,0.183594228983824,0.162725044894439
"H31-K18[un];K23[su]",0.00433744593319618,0.00309504018688897,0.00405323074895677,0.00610243229677976,0.00489577692459399,0.00592374904252525,0.004227668846259,0.00578089653107762,0.0039354255085937,0.00378750202224054,0.00302103807085803,0.00515663204063064,0.00718945850073234,0.00459142303189993,0.00680807962531661,0.00505014191388149,0.0092456784588837,0.0108538601754606,0.000886996140615211,0.00616759286576505,0.00795416402086179,-0.000215078001727752,0.0027261920484842,0.00761388815870391,0.00767703092222544,0.00400948997386156,0.00362093409769974
"H31-K18[un];K23[un]",0.667764742830811,0.765049605428471,0.733817335960258,0.63589599399271,0.660622583104482,0.742373301789668,0.768073308045571,0.685182043351754,0.794640530967474,0.787947131522851,0.636962266354109,0.79580512427329,0.747820795357231,0.574062490103096,0.601229248808972,0.58765460062992,0.314238360278892,0.441641853932243,0.774151615022474,0.696330035525118,0.716669329494167,0.753307008025869,0.678942187761612,0.627282757030422,0.706008880858386,0.695210891587062,0.674655124762388
"H31-K27[hib];K36[un];K37[un]",0.174361253319764,0.224672242559311,0.158770154957733,0.147608001825083,0.181992604673172,0.182039460968977,0.14121028131836,0.189202867862319,0.186648552144788,0.172201177500115,0.192885526136902,0.183049398096584,0.164686135366621,0.189478944836595,0.374823832572691,0.160102602594143,0.224235002026324,0.149684545139787,0.225515885647815,0.173924977227811,0.244224795032879,0.161934514233909,0.141918581312156,0.141720432753689,0.192259783100459,0.247072008436621,0.232313911679275
"H31-K27[me];K36[me2];K37[un]",0.162054198992252,0.147424210758349,0.127834606313113,0.1592806720936,0.136475521668079,0.128577629357551,0.146249280745502,0.144466680346757,0.135413619746879,0.13717031022864,0.117573603436648,0.140223155291357,0.146161432711488,0.111409145730084,0.129917254047776,0.160116401007094,0.149445960422578,0.363629868872884,0.0850498329494833,0.0836207307481356,0.0573350461656189,0.110303839763217,0.13654927173709,0.353505838962951,0.1497248762549,-0.0197623027187054,0.0799216342631033
"H31-K27[me2];K36[me];K37[un]",0.101485615770291,0.10023315656556,0.122734837104628,0.101765005056376,0.103512639445728,0.102102213282639,0.110320475570826,0.104119894734161,0.106361137299646,0.150097934007569,0.0930026864043923,0.115955589402666,0.109707726481005,0.0759799908995826,0.0865862277911805,0.135272783110949,0.120620806078957,-0.00159390786823718,0.115665583526468,0.141078365805503,0.156449920555857,0.129534955335161,0.0819818385768229,0.0996183734434106,0.0944453786192806,0.154155998060821,0.110933328654417
"H31-K27[me2];K36[un];K37[un]",0.176470087496394,0.201171248657649,0.201871584978591,0.164055584722072,0.184963635527603,0.16593218786616,0.187221329836356,0.162609305866988,0.155254553241604,0.131447187041075,0.12754585836972,0.170071443031189,0.155089797688944,0.164959106589029,0.192361807804046,0.266078958814051,0.25719738006519,0.196926308450536,0.147592893881007,0.239742872943999,0.163631647838988,0.153371293825664,0.354797848014661,0.072141518801914,0.11324036488576,0.212438153836242,0.148647131401617
"H31-K27[me3];K36[un];K37[un]",0.0776928477647936,0.0890802786835553,0.124226737500689,0.133487640045274,0.087958870628914,0.135298850340068,0.0717865073414592,0.116636325375605,0.171205288870015,0.165247312481039,0.141938526794294,0.140428505399449,0.110423556465619,0.0843103026495731,0.0589382400243985,0.098692116098031,0.0800747190117535,0.122525293059223,0.0922793875549056,0.112469204748058,0.0869771006732077,0.14087449204535,0.106562579587929,0.0979618033204406,0.163414254947165,0.0400275724361949,0.147159267789014
"H31-K27[un];K36[me2];K37[un]",0.103665476250154,0.09683637540932,0.0661069840130641,0.137475125543002,0.147665973852592,0.149748473416212,0.0681021830951981,0.158635159179998,0.125333534660272,0.104402821947242,0.162591920766342,0.0988247658876488,0.155718714172874,0.121639796297417,0.0336324229963422,0.0196489369899325,0.0183004948580121,0.0234761416062457,0.127694229754104,0.124638337721679,0.1565666391515,0.0877214633357718,0.0729122643448065,0.0853582802106303,0.107728687999733,0.142474402562129,0.111623176452002
"H31-K27[un];K36[un];K37[un]",0.204270520406351,0.140582487366255,0.198455095132182,0.156327970714593,0.157430754203911,0.136301184768394,0.275109942092298,0.124329766634172,0.119783314036797,0.13943325679432,0.164461878091702,0.151447142891107,0.158212637113449,0.25222271299772,0.123740214763566,0.160088201385801,0.150125637537186,0.145351750739563,0.206202186686217,0.124525510804814,0.13481485058195,0.216259441460928,0.105277616426534,0.149693752506965,0.179186654192702,0.223594167386697,0.169401549760572
"H31-K4[me]",0.081601103422656,0.121661502144419,0.0817270918217126,0.122820433441594,0.0818999828806807,0.0925453687974498,0.0854737658874931,0.098917900906714,0.108989671895808,0.0973163136894723,0.101482858479055,0.12562196114755,0.0952124948734925,0.073158386389756,0.10081665510447,0.0826045447794825,0.0885888506433879,0.0702097878065315,0.106453393952713,0.113879198121131,0.097478344902648,0.0944613006008563,0.0159548040623851,0.095526429602868,0.10472392102852,0.120745598399889,0.145531272290218
"H31-K4[un]",0.918398896577344,0.878338497855581,0.918272908178287,0.877179566558406,0.918100017119319,0.90745463120255,0.914526234112507,0.901082099093286,0.891010328104192,0.902683686310528,0.898517141520945,0.87437803885245,0.904787505126507,0.926841613610244,0.89918334489553,0.917395455220517,0.911411149356612,0.929790212193468,0.893546606047287,0.886120801878869,0.902521655097352,0.905538699399144,0.984045195937615,0.904473570397132,0.89527607897148,0.879254401600111,0.854468727709782
"H31-K79[me]",0.222808577311643,0.395913498861679,0.475517585701584,0.615355786379792,0.663876804386582,0.35379987880359,0.206698594195318,0.638469116501733,0.406795387839788,0.711026611893923,0.337765974007476,0.353976914122431,0.651040497152191,0.259550521622688,0.0108206401672135,0.230596647043924,0.0750914665017178,0.0484937862706905,0.365357307033085,0.52284582953878,0.429095605081105,0.578061737515538,0.441758885655742,0.361066271043771,0.294842505121081,0.599354317009663,0.246832286608941
"H31-K79[un]",0.777191422688357,0.604086501138321,0.524482414298416,0.384644213620208,0.336123195613418,0.64620012119641,0.793301405804682,0.361530883498267,0.593204612160212,0.288973388106077,0.662234025992524,0.646023085877569,0.348959502847809,0.740449478377312,0.989179359832786,0.769403352956076,0.924908533498282,0.95150621372931,0.634642692966915,0.47715417046122,0.570904394918895,0.421938262484462,0.558241114344258,0.638933728956229,0.705157494878919,0.400645682990336,0.753167713391059
"H31-K9[ac];K14[ac]",0.00967900859015209,0.00226732137981188,0.00273777107380846,0.00192717578899334,0.00516772019663497,0.00573448309187784,0.00489692010372409,0.00379437428589349,0.0104290081367115,0.0123320370438979,0.00282122306548336,0.00502566423998441,0.0112420569386695,0.00278380346065849,0.00554404552774007,0.00505260513506842,0.00325455141588979,0.00168729602524723,0.00687437519889442,0.00706344323197265,0.00546314386296419,0.0067616738794508,0.00339119347859955,0.00575371617092192,0.00691895665696309,0.00653678306560235,0.00524928282644238
"H31-K9[me];K14[ac]",0.0573348020342537,0.0603324685543634,0.0679749144889703,0.059496764517157,0.0659733101163742,0.0461463111146092,0.0561700411639713,0.0587963149532567,0.051992307208181,0.0537998958038124,0.0607905414213242,0.0540465565369381,0.0618448843243023,0.0712447127977174,0.0653405862780204,0.0663913056019155,0.0622946013622443,0.0588783246656549,0.0615636353083252,0.066271025155388,0.0603071665404445,0.0529711184117789,0.0488910886503214,0.0515611382370971,0.0597628612892127,0.0561255641254298,0.0836506177795306
"H31-K9[me];K14[un]",0.0921765337571817,0.0986891580810374,0.0982993533555454,0.0836869178549436,0.0967697805307916,0.0845358570885366,0.0840894007596025,0.0942931978249766,0.0865834116521308,0.102674064861256,0.107201615398258,0.0909179399594105,0.0829742956041475,0.0759074802207905,0.0837505146478104,0.0262156723773336,0.0913931782816776,0.0764310400932005,0.0921380525701524,0.0866943943940503,0.0940038742044292,0.086073336460353,0.109512249832544,0.023478220944905,0.101280213803479,0.104611298944544,0.0964587141967135
"H31-K9[me2];K14[ac]",0.134444328903573,0.162680525367925,0.135536478759911,0.185056025304451,0.155933571518695,0.175813847207184,0.138311944449867,0.172581370407112,0.172301432739334,0.139258389424646,0.142425167828896,0.168202044309933,0.164810166844682,0.135930645504323,0.177252305424878,0.180943655493947,0.175748041726277,0.078559544255134,0.150813274591927,0.202117065205403,0.205416437540876,0.162278955234788,0.114707543000456,0.196525113523627,0.15257264877681,0.169174187810658,0.166205783716578
"H31-K9[me2];K14[un]",0.244526511756815,0.318116324023789,0.262788238614256,0.325469950347386,0.229493388513304,0.363618425510902,0.264825594319095,0.302143235059377,0.299920936877986,0.278421140981411,0.317334489419599,0.322709004804526,0.269364182523631,0.187984075965093,0.27776150850618,0.318697223576459,0.291826525953932,0.258336583196986,0.29649840097793,0.284714020589331,0.280123460060425,0.314151287161723,0.293037677683844,0.300545550800198,0.29010704021572,0.269126220699446,0.281007262587186
"H31-K9[me3];K14[ac]",0.189495929955903,0.198882856577417,0.188908876924477,0.202226747572129,0.196940383953964,0.203075455507804,0.18879386790822,0.193782667928911,0.212578393807438,0.195418336372839,0.193848086996571,0.199321006526109,0.209725958292845,0.188502908845078,0.220814926705644,0.209995831796622,0.207951007337675,0.168855751194086,0.207348925708536,0.190222473601609,0.200379931541703,0.233270342368668,0.196532197834614,0.225494910118333,0.206674885993984,0.177534224402229,0.193841206065443
"H31-K9[me3];K14[un]",0.01400816815225,0.0196531872227458,0.0151955833482052,0.0204368774195434,0.0161189728828424,0.0177308521261057,0.018228854600672,0.0203142320157407,0.0190918183166369,0.0163879119868553,0.0209082791281914,0.0177690144703346,0.016158123673593,0.0155473079064429,0.0147407665566932,0.0153561382203745,0.014104253899176,0.145287964127993,-0.0128841421155025,-0.0146613734912581,-0.0158675403846723,-0.016065984040559,0.0123637178611396,0.0164844875593302,0.0185277883513077,0.0188046105970618,0.0196283197271616
"H31-K9[un];K14[ac]",0.100016494728436,0.0443254056991449,0.0685140198360333,0.0298979592379616,0.0619293370693648,0.0260900208955257,0.100419917390389,0.0464018062644829,0.0292103194055459,0.0278651453448614,0.0370385459595437,0.0442169203776561,0.0379416089788441,0.122758700796982,0.0547102547906612,0.0662532476350517,0.0572856638752231,0.0717193861832292,0.0593910040935507,0.0573352328436679,0.048948469593418,0.0434516038407541,0.0635976136252125,0.0573140057270175,0.0450931523318031,0.0641038016348496,0.050737123235737
"H31-K9[un];K14[ub]",-0.0090357972477463,-0.000892598151229967,0.0397311521953832,0.0148329333218561,0.0644127819844739,-0.000796962514070283,-0.00589404678816405,0.0153709576998837,0.0393701388629808,0.0705200575076378,-0.0100387563161172,0.0141461176400828,0.0650829018807107,0.0348203374111289,-0.0133120825555453,-0.0126487968639253,-0.0123769625704899,0.0116897960041541,0.0211502372321753,0.0177034678862067,0.0208649180910345,0.0148537500502087,0.0091070153061361,0.0197753269842307,0.0203510371650176,0.0149683715705241,0.0220604182378708
"H31-K9[un];K14[un]",0.167354019369181,0.095945351244995,0.120313611403409,0.0769686486355777,0.107260753233556,0.0780517099715247,0.150157506092623,0.0925218435603658,0.0785222329930549,0.103323020672783,0.127670807098251,0.0836457311350264,0.0808558209385749,0.164520027091785,0.113397174117918,0.123743117027154,0.108519138718395,0.128554314254316,0.11710623643401,0.10254025058363,0.100360138949378,0.102253916632834,0.148859702727132,0.10306752993434,0.0987114154157038,0.119014937149655,0.0811612716273374
"H4-K5[ac];K8[ac];K12[ac];K16[ac]",0.0111194027667468,0.00223676970624229,0.00753538622857034,0.00421424515343498,0.00826884486948584,0.00312462369191807,0.00593267858316827,0.00573106400974446,0.00711479149127815,0.0123590846582302,0.00524747536321855,0.00980718221264198,0.00867213599086478,0.00504047816878403,0.00746289883809122,0.00589452068606075,0.00615467465735691,0.00468818408519788,0.00628493089460234,0.00977198229871596,0.00828307182045772,0.00506484768803716,0.00326370208600545,0.0062017145929919,0.00769668686737444,0.00967208983478998,0.00725882340584929
"H4-K5[ac];K8[ac];K12[ac];K16[un]",0.00974611783506186,0.00496422837582164,0.00638706538405839,0.00714522180938751,0.00832350654367337,0.00662822848553588,0.00415791380269984,0.00722012094024257,0.00512113403031875,0.00883498174865265,0.00459681870661891,0.00352670236491261,0.00612914968174771,0.00630664026616461,0.00622452729544682,0.00646796885876375,0.00574813076811672,0.00741801217732953,0.00581986475872557,0.00695358055304914,0.00673057534065452,0.00470398390471877,0.00245694328506981,0.0107581188328278,0.00490050357609879,0.00564617280343994,0.00786427823704117
"H4-K5[ac];K8[ac];K12[un];K16[ac]",0.00496009408704548,0.00586661834370246,0.00361504525011142,0.00302866996043727,0.00518607290262294,0.0059704621780352,0.00590270047597089,0.00603712298543723,0.00437153397800874,0.00237798419586719,0.00592911292460857,0.00328594852638554,0.0040917606290196,0.00474921322645655,0.00638417896892965,0.00573477036195996,0.00553640788571756,0.0058972790422276,0.00310113748766116,0.00343952566681243,0.00579634543780134,0.00618562321264932,0.00367245928287862,0.00433285159431671,0.00427577164107339,0.00918620133555186,0.00295262699333126
"H4-K5[ac];K8[ac];K12[un];K16[un]",0.00587140395108366,0.00448092650948497,0.00239668518185074,0.00503283747487332,0.00365003924563495,0.00368876756108796,0.00289012307322403,0.00440814376767783,0.00686981722182813,0.00241604436351929,0.00333969906363127,0.00232419939898406,0.00390984536575794,0.00299500632778188,0.00484503325332109,0.00424483609365201,0.00460583462502171,0.0092563896443156,0.00674383859733971,0.000809458467172009,0.0023175628115012,0.000863704149793501,0.00388993750114211,0.00155417135442479,0.00559498396649549,0.00348031233010907,0.00547154851795054
"H4-K5[ac];K8[un];K12[ac];K16[ac]",0.00769500980607734,0.000815751245568007,0.00623197658509062,0.0029869985066839,0.00949235094946887,0.00432716817395791,0.00663511407637643,0.0030600997814184,0.00862399382464109,0.0144496996947086,0.00415850181910083,0.00927189151978691,0.00899830394957518,0.00668047337014313,0.0117509833641473,0.0122809967257815,0.0116069062265801,0.0105739956537515,0.0043420193624517,0.00773311176995147,0.00832572676679375,0.00698579927620041,0.00809768041836945,0.00490859105860563,0.00641247968556045,0.0117438419637141,0.00679805970289916
"H4-K5[ac];K8[un];K12[ac];K16[un]",0.000932186383814623,0.00252486495376948,0.00732282573739347,0.00501896376042671,0.00608267124960037,0.0106304953846785,0.0211824596167216,0.0103421637490057,0.0140952135549827,0.00507833591166571,0.00236299206178707,0.00509539595525647,0.00665588955706384,0.023925314031533,0.0233092879271974,0.0202859793613589,0.0180685643010356,0.0105406666484217,0.0137863025923233,0.010238589624904,0.0134806689048592,0.00575189090516565,0.0229303227208068,0.0157213944732679,0.00156327557796181,0.0101323882793269,0.00345073762431051
"H4-K5[ac];K8[un];K12[un];K16[ac]",0.00299189598062908,0.00586480041095009,0.00692371699194563,0.00528492789433141,0.00822061426930174,0.00752781616567654,0.00851119402085647,0.00564025029534177,0.0051041523358397,0.00808954315272081,0.00646951473974703,0.00373441201126517,0.00539037782505344,0.00494906128518989,0.0144399522192557,0.013778010672037,0.0134720993084552,0.0101819920824576,0.00126948321250943,0.00906888606257687,0.0100493670813466,0.00660448908422621,0.0100343828968883,0.00496868762216156,0.00795036534183459,0.00786259763908432,0.0063581840231479
"H4-K5[ac];K8[un];K12[un];K16[un]",0.00415989903634421,0.00155725156077474,0.000801513630409605,0.0023178863493169,0.000865291259947646,0.0022422286655385,0.00317475971197184,0.00146231320586045,0.00230016459781016,0.00110630930977638,0.00192512000631764,0.00097270234360117,0.000754399550928246,0.00373933931106875,0.00450435681057556,0.00448094991756031,0.00391497156367348,0.00542247656820973,0.00128590907468392,0.00230943011906251,0.00122882826115565,0.00160025504496924,0.00375102440217805,0.00188150800789489,0.000840895947086549,0.00153108847131928,0.00384238223960229
"H4-K5[un];K8[ac];K12[ac];K16[ac]",0.000551623450825636,0.00119390832495988,0.00212049778242815,0.00135963156905507,0.00181539502564269,0.001458045247258,0.00156143420940563,0.0016629540738337,0.00160423053642406,0.00173611854252526,0.00106121448414681,0.00137938859846668,0.00289489071445621,0.00178785786742711,0.00284416232602186,0.00262391327799596,0.00258676236043776,0.0019695980717356,0.00120695493301502,0.00253149125323419,0.00123511393265322,0.00195155604210034,0.000534146705260055,0.00085705669533847,0.00221697533219917,0.00278282771661008,0.00250370778333059
"H4-K5[un];K8[ac];K12[ac];K16[un]",0.0177512886616163,0.00559412177201822,0.0118875874312724,0.0102145886455742,0.0110447135657021,0.0103913675236802,0.0100902248201576,0.00798762039715922,0.0134876412084399,0.0131674013815007,0.0041401010195739,0.00687743209480337,0.0153550586973366,0.00773180554363519,0.0173242787921627,0.0134730791062832,0.0147801962364544,0.0175253921595696,0.0113157796418725,0.00830260910864123,0.00732306287056017,0.0117974229538772,0.0138202569999261,0.00980975161479893,0.00716963182160926,0.00964347220996136,0.015821154088225
"H4-K5[un];K8[ac];K12[un];K16[ac]",0.0163902134202394,0.0260576501230255,0.0280980669866775,0.0267185141771935,0.0222553936425049,0.0268656732694732,0.0297693396787359,0.0306169672359629,0.0351582833157775,0.0310629374414285,0.0297745731131526,0.0217259438784258,0.0304760303404014,0.033375420761899,0.0704577564407221,0.0586444777188223,0.0609273127444918,0.0462591211825184,0.0198945392188196,0.0398913970598648,0.0321680649136834,0.0318970406512709,0.0358095564075288,0.0266709018228409,0.0351919706226578,0.0422098486728914,0.0302278855002381
"H4-K5[un];K8[ac];K12[un];K16[un]",0.00602080352420465,0.0141519238632108,0.00453984147863647,0.0171084529218334,0.00527542998234494,0.0148811089197711,0.019804755143393,0.019060972912422,0.0141083255542208,0.0151846866502361,0.0142206437752733,0.0174337156632246,0.0160215300704094,0.0234446092681901,0.0320894660964288,0.0298588890368028,0.0293411578853118,0.0234171338895405,0.0202010513695849,0.0105208855279196,0.0149758232509252,0.0169281391225928,0.0235600692660348,0.0153051721933565,0.0107915748206802,0.0135893892582243,0.0227968276222671
